ID,POINT_X,POINT_Y
3255,-58.50879255,-34.6421011
3256,-58.38283082,-34.62727557
3257,-58.3862758,-34.60878551
3258,-58.46441856,-34.64016326
3259,-58.4374577,-34.63914443
3260,-58.44954108,-34.5754777
3261,-58.48582674,-34.6232713
3262,-58.52494017,-34.63914086
3263,-58.40762571,-34.59131684
3264,-58.47170358,-34.62583689
3265,-58.38204643,-34.59422682
3266,,
3267,-58.40157392,-34.62639018
3268,-58.50278423,-34.60021951
3269,-58.41073243,-34.58969915
3270,-58.47935435,-34.55676427
3271,-58.36818725,-34.62281094
3272,-58.46221795,-34.62336328
3273,-58.46323971,-34.61733025
3274,-58.40213705,-34.6047137
3275,-58.39228633,-34.60443608
3276,-58.40719414,-34.58315998
3277,-58.4492011,-34.54269325
3278,-58.36619032,-34.62042218
3279,-58.47043781,-34.62892188
3280,-58.37793187,-34.62861062
3281,-58.36335094,-34.62454361
3282,-58.39035262,-34.63412436
3283,-58.38283645,-34.59283397
3284,-58.4682698,-34.5449898
3285,-58.40530176,-34.62795436
3286,-58.47655359,-34.57109701
3287,-58.49495801,-34.58645594
3288,-58.50642519,-34.66526575
3289,-58.40111276,-34.59478492
3290,,
3291,-58.4121208,-34.59287568
3292,-58.39006008,-34.59427432
3293,-58.39762385,-34.61732684
3294,-58.39742607,-34.61305179
3295,-58.3757207,-34.58019142
3296,-58.46394128,-34.63322374
3297,-58.37073759,-34.61357898
3298,-58.46310827,-34.54336919
3299,-58.491268,-34.67811974
3300,-58.48151268,-34.58661454
3301,,
3302,-58.50758287,-34.60462489
3303,-58.5018559,-34.63767321
3304,-58.43840097,-34.61279379
3305,-58.40098021,-34.61866736
3306,-58.51714759,-34.63308534
3307,-58.51325139,-34.65232591
3308,-58.38207809,-34.60614081
3309,-58.49419709,-34.66867273
3310,-58.40284785,-34.62246133
3311,-58.50455972,-34.61317538
3312,-58.37344859,-34.61024545
3313,-58.50654567,-34.57561385
3314,-58.471993,-34.5416847
3315,-58.38117997,-34.61646953
3316,-58.37543989,-34.59265622
3317,-58.42965223,-34.57637406
3318,-58.40165378,-34.58200616
3319,-58.4058125,-34.62422884
3320,-58.36794516,-34.62714238
3321,-58.37053319,-34.63080983
3322,-58.40300534,-34.61453357
3323,-58.45711297,-34.6540504
3324,-58.42702385,-34.59616558
3325,-58.42410294,-34.60286249
3326,-58.42095451,-34.60317505
3327,-58.3879016,-34.60410311
3328,-58.46350097,-34.67018246
3329,-58.36903741,-34.61355036
3330,-58.4060636,-34.61004641
3331,-58.41523715,-34.65438435
3332,-58.41107044,-34.58741627
3333,-58.48745906,-34.65103574
3334,-58.40757216,-34.62087454
3335,,
3336,-58.42848031,-34.55128327
3337,-58.44922236,-34.57742344
3338,-58.45227746,-34.60170845
3339,-58.41499617,-34.58453996
3340,-58.43726458,-34.61694454
3341,-58.52494017,-34.63914086
3342,-58.39895497,-34.59305281
3343,-58.43539894,-34.67291528
3344,-58.36681425,-34.61390904
3345,-58.4120941,-34.62496924
3346,-58.50173556,-34.57448388
3347,-58.42931935,-34.58107658
3348,-58.44174599,-34.59299092
3349,-58.47574594,-34.67756332
3350,-58.45005858,-34.60674887
3351,-58.47912225,-34.69098666
3352,-58.46900399,-34.61189811
3353,-58.37281863,-34.59552617
3354,-58.45582411,-34.64915934
3355,-58.37308273,-34.6171581
3356,-58.41249474,-34.57914225
3357,-58.40743456,-34.6562344
3358,,
3359,-58.42186274,-34.59820911
3360,-58.365917,-34.64143413
3361,-58.36240136,-34.63253429
3362,-58.46065718,-34.60112977
3363,-58.39028665,-34.65571471
3364,-58.44182327,-34.60066102
3365,-58.40740552,-34.65170834
3366,-58.46806093,-34.55687656
3367,-58.49018619,-34.59725007
3368,-58.47785104,-34.55947205
3369,-58.47041152,-34.65510693
3370,,
3371,-58.39594296,-34.58707768
3372,-58.47463221,-34.60777716
3373,-58.49148473,-34.60732111
3374,-58.42741351,-34.60507817
3375,-58.40487124,-34.65012493
3376,-58.38099466,-34.6221508
3377,-58.43485108,-34.60118457
3378,-58.38093737,-34.61186267
3379,-58.41178059,-34.57186122
3380,-58.45343148,-34.58435814
3381,-58.44002437,-34.666257
3382,-58.49366513,-34.64409488
3383,-58.36955764,-34.61232985
3384,-58.45295222,-34.59764265
3385,-58.46065718,-34.60112977
3386,-58.44094815,-34.62193516
3387,-58.45457492,-34.62447988
3388,-58.46370613,-34.62640711
3389,-58.52855367,-34.61150698
3390,-58.48595968,-34.58317694
3391,-58.44949893,-34.62501367
3392,-58.39438706,-34.57856353
3393,,
3394,-58.38725742,-34.62597913
3395,-58.37495252,-34.61028795
3396,-58.37033893,-34.60630892
3397,-58.50486238,-34.60157203
3398,,
3399,-58.52532642,-34.60465209
3400,-58.37543989,-34.59265622
3401,-58.49838486,-34.59636763
3402,-58.38715626,-34.59572824
3403,-58.40840099,-34.61508639
3404,-58.47269191,-34.54300865
3405,-58.42336725,-34.59774537
3406,-58.37636773,-34.60870291
3407,-58.47854557,-34.63699425
3408,-58.50571216,-34.65446556
3409,-58.43626225,-34.62321252
3410,-58.47308037,-34.61510804
3411,-58.43302845,-34.60562907
3412,-58.51150024,-34.62233693
3413,-58.37742536,-34.61629344
3414,-58.50085565,-34.67451409
3415,-58.381092,-34.61853363
3416,-58.45212402,-34.54628432
3417,-58.48697774,-34.66973369
3418,-58.37207509,-34.63108548
3419,-58.41356893,-34.63676004
3420,-58.39552585,-34.62678743
3421,,
3422,-58.42643938,-34.59789963
3423,-58.38584055,-34.6211561
3424,-58.4845552,-34.67512957
3425,-58.38650408,-34.59282561
3426,-58.45491294,-34.57542844
3427,-58.3988127,-34.59653692
3428,-58.52905342,-34.63862188
3429,-58.40027642,-34.61870479
3430,-58.43064556,-34.59380909
3431,-58.49218473,-34.64348079
3432,-58.38296112,-34.62224387
3433,-58.39604654,-34.59978904
3434,-58.43976384,-34.5989746
3435,-58.40312181,-34.58355499
3436,-58.41543208,-34.58538884
3437,-58.43774316,-34.61462337
3438,-58.41650969,-34.6209772
3439,-58.43885885,-34.60879852
3440,-58.49829675,-34.64772676
3441,-58.48909134,-34.58447001
3442,-58.48298456,-34.59788542
3443,-58.41522805,-34.61566875
3444,,
3445,-58.41989844,-34.6166737
3446,-58.47357285,-34.55194357
3447,-58.43928295,-34.58021709
3448,-58.48936105,-34.67084379
3449,-58.41306515,-34.58000111
3450,-58.46233652,-34.64180012
3451,-58.41393701,-34.60734606
3452,-58.50139265,-34.55351023
3453,-58.45589648,-34.61245115
3454,-58.38138286,-34.61079506
3455,-58.43128854,-34.65542736
3456,-58.46040968,-34.55436717
3457,-58.4300595,-34.59430235
3458,-58.49881564,-34.6573557
3459,-58.52815943,-34.61179904
3460,-58.38486595,-34.60868821
3461,-58.39385331,-34.63491261
3462,-58.37440739,-34.63338321
3463,-58.46796324,-34.63445847
3464,-58.48076637,-34.66970096
3465,-58.43729501,-34.5993759
3466,-58.48257146,-34.65117566
3467,-58.51491621,-34.65106693
3468,-58.38567521,-34.60047996
3469,-58.38252822,-34.6308123
3470,-58.50897966,-34.6671681
3471,-58.42113259,-34.59783242
3472,-58.36887387,-34.61298347
3473,-58.3767726,-34.61749947
3474,-58.4750998,-34.6080709
3475,-58.43271444,-34.61673441
3476,-58.3898815,-34.64020548
3477,-58.43517397,-34.62127214
3478,-58.37549504,-34.59288875
3479,-58.3933732,-34.60927674
3480,-58.50807438,-34.66912709
3481,-58.49961926,-34.55076793
3482,-58.3815112,-34.61766127
3483,-58.43678428,-34.58669766
3484,-58.44311842,-34.59408498
3485,-58.50220413,-34.65133243
3486,-58.43674099,-34.55160966
3487,-58.47827741,-34.65827501
3488,-58.38584055,-34.6211561
3489,-58.37836183,-34.64118675
3490,-58.44889407,-34.57701579
3491,-58.40121541,-34.58388144
3492,-58.44067039,-34.59046197
3493,-58.51934127,-34.61839714
3494,-58.377268,-34.61972408
3495,-58.45650537,-34.56049584
3496,-58.3878964,-34.60165729
3497,-58.38796385,-34.60769507
3498,-58.40025586,-34.62089917
3499,-58.39476883,-34.61169289
3500,-58.38061493,-34.61976011
3501,-58.4021704,-34.62378046
3502,-58.42593635,-34.56987979
3503,-58.40054357,-34.65106942
3504,-58.4217413,-34.57182279
3505,-58.39927499,-34.5827304
3506,-58.37416325,-34.62194356
3507,-58.5070547,-34.61318753
3508,-58.37543989,-34.59265622
3509,-58.44877291,-34.59785249
3510,-58.43995596,-34.60060519
3511,-58.40968035,-34.61525034
3512,-58.47130294,-34.63665518
3513,-58.36831338,-34.60170317
3514,-58.39751452,-34.61846238
3515,-58.49087889,-34.64275974
3516,-58.44873926,-34.55165444
3517,-58.48543615,-34.63468083
3518,-58.51115582,-34.58320305
3519,-58.52013106,-34.60308044
3520,-58.40788017,-34.63426907
3521,-58.39775011,-34.63064933
3522,-58.40263232,-34.57822219
3523,-58.37479764,-34.59536325
3524,-58.48030636,-34.54173892
3525,-58.48226799,-34.5629794
3526,-58.39446235,-34.62169315
3527,-58.38441358,-34.59443196
3528,-58.51043809,-34.61165225
3529,-58.39982731,-34.58913031
3530,-58.4733525,-34.63486404
3531,-58.41275406,-34.61662958
3532,-58.38538637,-34.60129648
3533,-58.40077234,-34.62097931
3534,-58.42498745,-34.5745562
3535,-58.44612627,-34.63380691
3536,-58.40184537,-34.62520119
3537,-58.46434201,-34.55640108
3538,-58.41566075,-34.6038047
3539,-58.48456961,-34.6452926
3540,-58.47551065,-34.65490185
3541,-58.47041021,-34.6777665
3542,-58.39613496,-34.61413669
3543,-58.37224511,-34.63446441
3544,-58.48418622,-34.6343788
3545,-58.45054032,-34.60175991
3546,-58.39552585,-34.62678743
3547,-58.51901508,-34.65960332
3548,-58.4094556,-34.56900881
3549,-58.4029738,-34.59598051
3550,-58.39512279,-34.58633356
3551,-58.41211441,-34.60401796
3552,-58.42382446,-34.60060979
3553,-58.4314843,-34.60507663
3554,-58.41174223,-34.60408335
3555,-58.42675584,-34.62699846
3556,-58.38292027,-34.64246601
3557,,
3558,-58.52696525,-34.60809721
3559,-58.42282687,-34.6423529
3560,-58.41610419,-34.6427536
3561,-58.46630301,-34.53668659
3562,-58.38547171,-34.59922768
3563,-58.48662311,-34.64707783
3564,-58.46215228,-34.63392525
3565,-58.38582979,-34.62239128
3566,-58.43361187,-34.63631334
3567,-58.50667509,-34.57140545
3568,-58.45880284,-34.55623299
3569,-58.42289931,-34.58211741
3570,-58.4143169,-34.6029209
3571,-58.40778036,-34.61972015
3572,-58.42474965,-34.59553093
3573,-58.47086503,-34.57449612
3574,-58.37065818,-34.62949376
3575,-58.40022392,-34.6132015
3576,-58.39367407,-34.59871218
3577,-58.38583305,-34.61987091
3578,-58.46848478,-34.63328685
3579,-58.48694606,-34.63030976
3580,-58.42602525,-34.58329625
3581,-58.42794847,-34.59130624
3582,-58.41103795,-34.60661834
3583,-58.41343647,-34.64345518
3584,,
3585,-58.39731149,-34.58307917
3586,-58.41357219,-34.62514084
3587,-58.5014504,-34.58710309
3588,-58.36951237,-34.59832125
3589,-58.52901693,-34.64048926
3590,-58.44352872,-34.59422851
3591,-58.39536467,-34.62297468
3592,-58.41586058,-34.604832
3593,-58.38095594,-34.60403654
3594,-58.48887739,-34.57234645
3595,-58.37285016,-34.62072249
3596,-58.46722078,-34.57947039
3597,-58.50383169,-34.64721712
3598,-58.47991111,-34.54255346
3599,-58.44830605,-34.55700211
3600,-58.42674028,-34.62659716
3601,-58.37724457,-34.60352182
3602,-58.40926815,-34.63544494
3603,-58.47455903,-34.6205871
3604,-58.38036519,-34.61524021
3605,-58.45954669,-34.638616
3606,-58.47892158,-34.65727742
3607,-58.45063599,-34.58881958
3608,-58.44896221,-34.61830965
3609,-58.46630301,-34.53668659
3610,-58.52262866,-34.59885668
3611,-58.41673383,-34.58462584
3612,-58.39259229,-34.60198673
3613,-58.40473197,-34.59803696
3614,-58.43473,-34.60873211
3615,-58.42643938,-34.59789963
3616,-58.46536374,-34.60965283
3617,-58.4532735,-34.55434155
3618,-58.47031015,-34.60154218
3619,-58.45738858,-34.60600437
3620,-58.38159247,-34.59417961
3621,-58.48648798,-34.63911289
3622,-58.3873196,-34.61995698
3623,-58.43736526,-34.63210404
3624,-58.45680421,-34.60466542
3625,-58.42781012,-34.58320264
3626,-58.42005246,-34.58234652
3627,,
3628,-58.40339733,-34.60869869
3629,-58.38615443,-34.61108932
3630,-58.45395575,-34.59987901
3631,-58.3950318,-34.60705562
3632,-58.46108494,-34.56014431
3633,-58.47495507,-34.62099728
3634,-58.4746694,-34.60334711
3635,-58.50471785,-34.57242666
3636,-58.41073243,-34.58969915
3637,-58.49684829,-34.54880505
3638,-58.47297555,-34.66245259
3639,-58.52901693,-34.64048926
3640,-58.43073727,-34.66147993
3641,-58.44401318,-34.65859401
3642,-58.46963965,-34.63070706
3643,-58.38584557,-34.58658868
3644,-58.46650451,-34.55867254
3645,-58.39116982,-34.627253
3646,-58.47072331,-34.61575211
3647,-58.4820765,-34.62631115
3648,-58.41778309,-34.63159528
3649,-58.40204275,-34.60625928
3650,-58.4374829,-34.59753972
3651,-58.45095293,-34.56144829
3652,-58.43742232,-34.64735235
3653,-58.52466674,-34.60325491
3654,-58.38559116,-34.62994758
3655,-58.41059022,-34.5993924
3656,-58.48534825,-34.67580269
3657,-58.47187224,-34.55257951
3658,-58.45892429,-34.545402
3659,-58.46561666,-34.55409792
3660,-58.42637585,-34.62820973
3661,-58.37587651,-34.63267179
3662,-58.43821805,-34.61427774
3663,-58.51512776,-34.64188315
3664,-58.4632088,-34.57838367
3665,-58.48381634,-34.60439724
3666,-58.44277015,-34.65957983
3667,-58.48862008,-34.65395882
3668,-58.43927832,-34.58676156
3669,-58.52928253,-34.63931845
3670,-58.37267899,-34.64881897
3671,-58.48456961,-34.6452926
3672,-58.42482684,-34.6348682
3673,-58.37849343,-34.627489
3674,-58.51512232,-34.61519982
3675,-58.44769353,-34.55667976
3676,-58.42407504,-34.57082287
3677,-58.49494662,-34.65413197
3678,-58.4661152,-34.62466518
3679,-58.4659611,-34.56194196
3680,-58.38572904,-34.62706355
3681,-58.52460466,-34.64467883
3682,-58.38199328,-34.60028725
3683,-58.51038619,-34.65329336
3684,-58.4575384,-34.64151711
3685,-58.45447998,-34.58616778
3686,-58.51512776,-34.64188315
3687,-58.41268761,-34.61806988
3688,-58.3698469,-34.60533224
3689,-58.48241723,-34.59870297
3690,-58.47177976,-34.54740697
3691,-58.45091792,-34.66053888
3692,-58.48440239,-34.68084362
3693,-58.37424483,-34.58100851
3694,-58.40920232,-34.58254085
3695,-58.37850117,-34.59510037
3696,-58.44704217,-34.56888613
3697,-58.45573992,-34.54803825
3698,-58.40986369,-34.57728071
3699,-58.52928253,-34.63931845
3700,-58.39636229,-34.62305981
3701,-58.39089713,-34.63424835
3702,-58.46718114,-34.55788629
3703,-58.39661846,-34.60605156
3704,-58.42407504,-34.57082287
3705,-58.46203724,-34.69054473
3706,-58.52460466,-34.64467883
3707,-58.38935402,-34.64682874
3708,,
3709,-58.50151967,-34.66153748
3710,-58.46647746,-34.59933256
3711,-58.49941277,-34.55061555
3712,-58.41734188,-34.63025184
3713,-58.48857466,-34.64868145
3714,-58.37008889,-34.60299787
3715,-58.41616353,-34.63750445
3716,-58.40165378,-34.58200616
3717,-58.40174008,-34.57863046
3718,-58.44330186,-34.60187173
3719,-58.48973736,-34.59223258
3720,-58.52506048,-34.61396257
3721,-58.49881564,-34.6573557
3722,-58.41178059,-34.57186122
3723,-58.40157392,-34.62639018
3724,-58.42100938,-34.61148031
3725,-58.39945082,-34.60966311
3726,-58.42003414,-34.58246562
3727,-58.5063666,-34.57148355
3728,-58.37977699,-34.62372468
3729,-58.46505604,-34.62683242
3730,-58.44625903,-34.55156051
3731,-58.52531829,-34.63715696
3732,-58.48145332,-34.68922326
3733,-58.39323219,-34.6139312
3734,-58.38443613,-34.62471322
3735,-58.41927197,-34.59539345
3736,-58.49219549,-34.65886104
3737,-58.41513646,-34.60076657
3738,-58.43795646,-34.56320321
3739,-58.4354898,-34.56425419
3740,-58.38669453,-34.63110888
3741,-58.50461664,-34.60931874
3742,-58.37720278,-34.62045476
3743,-58.46775683,-34.65741714
3744,-58.41602833,-34.60567005
3745,-58.47492739,-34.53998781
3746,-58.37300365,-34.59025015
3747,-58.39418455,-34.62164201
3748,-58.46621936,-34.69126892
3749,-58.50120116,-34.61737446
3750,-58.40295477,-34.62026696
3751,-58.41615094,-34.64418226
3752,-58.42653122,-34.57816795
3753,-58.47881784,-34.65784443
3754,-58.48681533,-34.67876586
3755,-58.4661152,-34.62466518
3756,-58.44708853,-34.64369203
3757,-58.42095451,-34.60317505
3758,-58.43885885,-34.60879852
3759,-58.52830416,-34.61646814
3760,-58.47293427,-34.61984822
3761,-58.36593624,-34.62266206
3762,-58.52506048,-34.61396257
3763,-58.39171854,-34.58475674
3764,-58.47460451,-34.63206278
3765,-58.45628197,-34.55755633
3766,-58.39595518,-34.6353733
3767,-58.38031759,-34.61642782
3768,-58.39769255,-34.6386846
3769,-58.39688229,-34.64124993
3770,-58.43952763,-34.62885528
3771,-58.39116982,-34.627253
3772,-58.36330168,-34.63996508
3773,-58.42558065,-34.57911777
3774,-58.48057192,-34.61025354
3775,-58.37675055,-34.62511418
3776,-58.43465763,-34.62304708
3777,-58.42675517,-34.60009488
3778,-58.45032927,-34.54655459
3779,-58.52662732,-34.65466493
3780,-58.39786091,-34.59392876
3781,-58.42151539,-34.62623001
3782,-58.4058125,-34.62422884
3783,-58.4418776,-34.62284536
3784,-58.49202905,-34.59835877
3785,-58.45829632,-34.5601571
3786,-58.45670979,-34.62666705
3787,-58.38194049,-34.60908921
3788,-58.47293427,-34.61984822
3789,-58.53034357,-34.61813469
3790,-58.36698962,-34.61339186
3791,-58.44552765,-34.56114129
3792,-58.36955764,-34.61232985
3793,-58.46708761,-34.65246351
3794,-58.4754877,-34.539369
3795,-58.46899131,-34.63215538
3796,-58.42407504,-34.57082287
3797,-58.42123275,-34.58332535
3798,-58.46130201,-34.56476315
3799,-58.40028539,-34.59674408
3800,-58.3804764,-34.5965455
3801,,
3802,-58.38439124,-34.62231451
3803,-58.37746258,-34.5999832
3804,-58.49958562,-34.63755288
3805,-58.47897655,-34.6640393
3806,-58.38284074,-34.62695958
3807,-58.39167677,-34.61491702
3808,-58.52532642,-34.60465209
3809,-58.49150716,-34.59912484
3810,-58.37383805,-34.59356841
3811,-58.4201627,-34.59776316
3812,-58.52576874,-34.65688866
3813,-58.53034357,-34.61813469
3814,-58.52771354,-34.63925345
3815,-58.47220948,-34.60111407
3816,-58.52262866,-34.59885668
3817,-58.48665763,-34.67199381
3818,-58.46033082,-34.58569888
3819,-58.41411636,-34.58779995
3820,-58.48827202,-34.67001632
3821,,
3822,-58.49098339,-34.66368337
3823,-58.35707336,-34.63562978
3824,-58.5177415,-34.6196139
3825,-58.38358308,-34.62598158
3826,-58.4342207,-34.66961074
3827,-58.39862049,-34.60107339
3828,-58.40328276,-34.61110295
3829,-58.43321565,-34.58044606
3830,-58.41861448,-34.60677965
3831,-58.46469244,-34.54113635
3832,-58.4545722,-34.59803728
3833,-58.44432895,-34.68477585
3834,-58.43025907,-34.61110284
3835,-58.45452859,-34.58624364
3836,-58.37244258,-34.596143
3837,-58.45888847,-34.56754526
3838,-58.46650451,-34.55867254
3839,-58.40920232,-34.58254085
3840,-58.45475394,-34.54889235
3841,-58.44335862,-34.65068344
3842,-58.37901776,-34.61294527
3843,-58.44424407,-34.64280682
3844,-58.41726294,-34.59782564
3845,-58.49881564,-34.6573557
3846,-58.39032591,-34.61808064
3847,-58.5237299,-34.6389319
3848,-58.39852164,-34.5953891
3849,-58.3991027,-34.60969889
3850,-58.48833591,-34.57543585
3851,-58.44488569,-34.56995208
3852,-58.38883808,-34.6200527
3853,-58.36489392,-34.63946053
3854,-58.38900786,-34.65117592
3855,-58.41315508,-34.5870039
3856,-58.48842872,-34.6431084
3857,-58.40332326,-34.60997448
3858,-58.50467418,-34.61296718
3859,-58.39219392,-34.60564706
3860,-58.36312883,-34.64506038
3861,-58.37460543,-34.6555934
